date,name,value,category
2021-01,threat,41.0,other
2021-01,approaches for,47.0,other
2021-01,thorough,23.0,other
2021-01,approaches have,31.0,other
2021-01,this we,74.0,other
2021-01,approaches in,29.0,other
2021-01,this task,76.0,other
2021-01,biased,57.0,other
2021-01,apps,146.0,other
2021-01,architectural,18.0,other
2021-01,this research,72.0,other
2021-01,architecture and,19.0,other
2021-01,this problem we,38.0,other
2021-01,architecture for,60.0,other
2021-01,this problem,202.0,other
2021-01,architecture search,60.0,other
2021-01,this paper proposes,110.0,other
2021-01,this paper introduces,27.0,other
2021-01,architecture that,39.0,other
2021-01,this issue we,19.0,other
2021-01,architectures and,37.0,other
2021-01,this survey,19.0,other
2021-01,research has,63.0,other
2021-01,distillation,107.0,techniques
2021-01,research directions,43.0,other
2021-01,normalization,125.0,other
2021-01,norm,18.0,other
2021-01,in natural language,56.0,other
2021-01,nonparametric,25.0,other
2021-01,in neural,16.0,other
2021-01,nonconvex,42.0,other
2021-01,in performance,24.0,other
2021-01,noisy,133.0,other
2021-01,in practice,108.0,other
2021-01,nmt,6.0,other
2021-01,in realtime,36.0,other
2021-01,nlp tasks,29.0,other
2021-01,in realworld,55.0,other
2021-01,news,260.0,other
2021-01,in the training,27.0,other
2021-01,new stateoftheart,31.0,other
2021-01,in training,33.0,other
2021-01,neural networks to,47.0,other
2021-01,incomplete,37.0,other
2021-01,neural networks for,58.0,other
2021-01,incontext,0.0,other
2021-01,neural networks dnns,55.0,other
2021-01,incorrect,27.0,other
2021-01,neural networks cnns,64.0,other
2021-01,incremental,78.0,other
2021-01,in natural,62.0,other
2021-01,neural networks and,35.0,other
2021-01,notion of,47.0,other
2021-01,novel approach,63.0,other
2021-01,impressive,22.0,other
2021-01,of artificial,63.0,other
2021-01,improve the performance,45.0,other
2021-01,of ai,42.0,other
2021-01,improvements in,34.0,other
2021-01,of adversarial,86.0,other
2021-01,improves the,120.0,other
2021-01,occlusion,21.0,other
2021-01,in computer,69.0,other
2021-01,obtains,11.0,other
2021-01,in computer vision,41.0,other
2021-01,objects in,36.0,other
2021-01,in data,16.0,other
2021-01,objects and,19.0,other
2021-01,in deep,83.0,other
2021-01,objectives,77.0,other
2021-01,in deep learning,40.0,other
2021-01,objective function,29.0,other
2021-01,in image,47.0,other
2021-01,object detection,193.0,vision
2021-01,in learning,21.0,other
2021-01,novel method,51.0,other
2021-01,in machine,92.0,other
2021-01,novel framework,53.0,other
2021-01,in machine learning,80.0,other
2021-01,in medical,31.0,other
2021-01,of artificial intelligence,43.0,other
2021-01,indepth,41.0,other
2021-01,indoor,52.0,other
2021-01,network architecture,52.0,other
2021-01,input and,47.0,other
2021-01,ner,36.0,other
2021-01,input data,51.0,other
2021-01,neighborhood,24.0,other
2021-01,input image,20.0,other
2021-01,neighbor,38.0,other
2021-01,inputs,221.0,other
2021-01,navigation,102.0,other
2021-01,inspired by,96.0,other
2021-01,natural language processing,121.0,other
2021-01,inspired by the,33.0,other
2021-01,nas,45.0,other
2021-01,instance,140.0,other
2021-01,named entity,39.0,other
2021-01,instance segmentation,11.0,other
2021-01,named,205.0,other
2021-01,instances,144.0,other
2021-01,naive,29.0,other
2021-01,instruction,42.0,other
2021-01,mutual information,22.0,other
2021-01,instructions,41.0,other
2021-01,music,38.0,other
2021-01,insufficient,25.0,other
2021-01,multiview,48.0,other
2021-01,inpainting,32.0,other
2021-01,neural network cnn,67.0,other
2021-01,network architectures,63.0,other
2021-01,network cnn,69.0,other
2021-01,neural machine translation,27.0,other
2021-01,inductive,24.0,other
2021-01,neural machine,27.0,other
2021-01,industry,141.0,other
2021-01,neural architecture,57.0,other
2021-01,inference time,39.0,other
2021-01,networks to,84.0,other
2021-01,information and,84.0,other
2021-01,networks in,46.0,other
2021-01,information for,55.0,other
2021-01,networks have,45.0,other
2021-01,information from,96.0,other
2021-01,networks for,110.0,other
2021-01,networks dnns,55.0,other
2021-01,information in,54.0,other
2021-01,networks cnns,64.0,other
2021-01,information is,51.0,other
2021-01,network with,75.0,other
2021-01,information of,100.0,other
2021-01,network to,100.0,other
2021-01,information retrieval,46.0,other
2021-01,network that,41.0,other
2021-01,information to,64.0,other
2021-01,network for,138.0,other
2021-01,informative,69.0,other
2021-01,initialization,64.0,other
2021-01,multivariate,52.0,other
2021-01,implicitly,18.0,other
2021-01,imitation learning,30.0,other
2021-01,of things,53.0,other
2021-01,heuristic,47.0,other
2021-01,of the training,31.0,other
2021-01,heuristics,49.0,other
2021-01,of the target,16.0,other
2021-01,hierarchical,225.0,other
2021-01,of the input,53.0,other
2021-01,highlevel,76.0,other
2021-01,of the existing,30.0,other
2021-01,highquality,56.0,other
2021-01,of the data,70.0,other
2021-01,holistic,22.0,other
2021-01,of the art,165.0,other
2021-01,hope,47.0,other
2021-01,of text,47.0,other
2021-01,however existing,27.0,other
2021-01,of tasks,54.0,other
2021-01,however it is,41.0,other
2021-01,of pretrained,21.0,other
2021-01,however most,56.0,other
2021-01,of our proposed,55.0,other
2021-01,however there,42.0,other
2021-01,of our model,26.0,other
2021-01,however these,72.0,other
2021-01,of our method,70.0,other
2021-01,helps,80.0,other
2021-01,however they,39.0,other
2021-01,of training,132.0,other
2021-01,of training data,46.0,other
2021-01,on multiple,29.0,other
2021-01,handling,55.0,other
2021-01,on large,15.0,other
2021-01,hard to,45.0,other
2021-01,on four,29.0,other
2021-01,has become,104.0,other
2021-01,on different,46.0,other
2021-01,has emerged,16.0,other
2021-01,on deep,69.0,other
2021-01,has shown,73.0,other
2021-01,on data,30.0,other
2021-01,hate,91.0,other
2021-01,on both,125.0,other
2021-01,have achieved,62.0,other
2021-01,on average,57.0,other
2021-01,have become,35.0,other
2021-01,offtheshelf,29.0,other
2021-01,have been proposed,95.0,other
2021-01,offline,84.0,other
2021-01,have demonstrated,30.0,other
2021-01,of visual,21.0,other
2021-01,health,213.0,other
2021-01,of users,64.0,other
2021-01,of user,39.0,other
2021-01,healthcare,135.0,other
2021-01,heavily,35.0,other
2021-01,of data,247.0,other
2021-01,of our knowledge,55.0,other
2021-01,of our approach,72.0,other
2021-01,imagenet,88.0,other
2021-01,of labeled,29.0,other
2021-01,imagery,91.0,other
2021-01,of knowledge,42.0,other
2021-01,images and,104.0,other
2021-01,of input,15.0,other
2021-01,images are,44.0,other
2021-01,of images,47.0,other
2021-01,images from,64.0,other
2021-01,of image,45.0,other
2021-01,images in,38.0,other
2021-01,of human,119.0,other
2021-01,images to,31.0,other
2021-01,of graph,34.0,other
2021-01,images with,56.0,other
2021-01,of generative,11.0,other
2021-01,imagetext,0.0,other
2021-01,of features,40.0,other
2021-01,of existing,77.0,other
2021-01,imbalance,17.0,other
2021-01,of deep neural,82.0,other
2021-01,imbalanced,32.0,other
2021-01,of deep learning,159.0,other
2021-01,imitation,64.0,other
2021-01,of deep,307.0,other
2021-01,of language,27.0,other
2021-01,however we,31.0,other
2021-01,image segmentation,77.0,other
2021-01,image generation,22.0,other
2021-01,huge,71.0,other
2021-01,of online,49.0,other
2021-01,humans,212.0,other
2021-01,of objects,35.0,other
2021-01,hyperparameter,74.0,other
2021-01,of neural networks,46.0,other
2021-01,of neural,92.0,other
2021-01,hyperparameters,102.0,other
2021-01,of natural language,26.0,other
2021-01,idea is,39.0,other
2021-01,of natural,41.0,other
2021-01,idea of,32.0,other
2021-01,of models,39.0,other
2021-01,identity,60.0,other
2021-01,of model,40.0,other
2021-01,ignore,22.0,other
2021-01,of medical,27.0,other
2021-01,image analysis,27.0,other
2021-01,of machine learning,92.0,other
2021-01,image and,58.0,other
2021-01,of machine,99.0,other
2021-01,image captioning,34.0,other
2021-01,of llms,0.0,other
2021-01,image classification,130.0,other
2021-01,of learning,92.0,other
2021-01,of large language,0.0,other
2021-01,integrate,79.0,other
2021-01,multitask learning,79.0,other
2021-01,integrates,14.0,other
2021-01,learner,34.0,other
2021-01,meaningful,78.0,other
2021-01,learners,38.0,other
2021-01,may not,55.0,other
2021-01,learning a,65.0,other
2021-01,maximizing,36.0,other
2021-01,learning algorithm,57.0,other
2021-01,matches,26.0,other
2021-01,learning algorithms,142.0,other
2021-01,masking,20.0,other
2021-01,learning and,260.0,other
2021-01,masked,7.0,other
2021-01,learning approach,91.0,other
2021-01,mask,38.0,other
2021-01,markov decision,30.0,other
2021-01,learning approaches,49.0,other
2021-01,margin,89.0,other
2021-01,learning based,159.0,other
2021-01,manually,96.0,other
2021-01,learning fl,19.0,other
2021-01,manual,122.0,other
2021-01,learning for,230.0,other
2021-01,malware,148.0,other
2021-01,learning framework,98.0,other
2021-01,malicious,116.0,other
2021-01,mechanism to,55.0,other
2021-01,learning from,89.0,other
2021-01,learned from,30.0,other
2021-01,learnable,31.0,other
2021-01,large amount,35.0,other
2021-01,methods by,30.0,other
2021-01,method outperforms,65.0,other
2021-01,large amount of,35.0,other
2021-01,method on,53.0,other
2021-01,large language model,0.0,other
2021-01,method achieves,39.0,other
2021-01,lastly,25.0,other
2021-01,metalearning,119.0,other
2021-01,latency,130.0,other
2021-01,metadata,47.0,other
2021-01,latent,315.0,embeddings
2021-01,meta,28.0,other
2021-01,latent space,100.0,other
2021-01,messages,32.0,other
2021-01,layout,33.0,other
2021-01,message,58.0,other
2021-01,learn a,81.0,other
2021-01,mental,19.0,other
2021-01,learn from,36.0,other
2021-01,medical imaging,47.0,other
2021-01,learn the,127.0,other
2021-01,medical images,29.0,other
2021-01,learn to,24.0,other
2021-01,medical image segmentation,24.0,other
2021-01,medical image,62.0,other
2021-01,methods can,50.0,other
2021-01,machines,121.0,other
2021-01,machine translation,94.0,other
2021-01,learning to,206.0,other
2021-01,log,38.0,other
2021-01,learning with,91.0,other
2021-01,lms,7.0,other
2021-01,learningbased,176.0,other
2021-01,llms to,0.0,other
2021-01,learns,166.0,other
2021-01,llms have,0.0,other
2021-01,learns to,37.0,other
2021-01,llm,0.0,other
2021-01,legal,25.0,other
2021-01,list,21.0,other
2021-01,lesion,86.0,other
2021-01,link prediction,12.0,other
2021-01,leverage,165.0,other
2021-01,linguistic,90.0,other
2021-01,leverage the,43.0,other
2021-01,lightweight,91.0,other
2021-01,leveraged,31.0,other
2021-01,lidar,56.0,other
2021-01,leverages,102.0,other
2021-01,libraries,26.0,other
2021-01,leverages the,24.0,other
2021-01,lexical,61.0,other
2021-01,leveraging,154.0,other
2021-01,logic,82.0,other
2021-01,learning has,67.0,other
2021-01,learning the,63.0,other
2021-01,learning techniques,140.0,other
2021-01,learning in,100.0,other
2021-01,machine learning models,107.0,other
2021-01,learning is,81.0,other
2021-01,machine learning ml,67.0,other
2021-01,learning method,38.0,other
2021-01,machine learning and,59.0,other
2021-01,learning methods,129.0,other
2021-01,machine learning algorithms,60.0,other
2021-01,learning ml,67.0,other
2021-01,lstm,109.0,other
2021-01,learning model,133.0,other
2021-01,lowresource,31.0,other
2021-01,learning models,275.0,other
2021-01,lowrank,17.0,other
2021-01,learning of,82.0,other
2021-01,lowlevel,29.0,other
2021-01,learning on,49.0,other
2021-01,lower bound,36.0,other
2021-01,learning process,36.0,other
2021-01,lot of,41.0,other
2021-01,learning rl,60.0,other
2021-01,lot,47.0,other
2021-01,learning tasks,46.0,other
2021-01,loss functions,58.0,other
2021-01,loss function,111.0,other
2021-01,logical,18.0,other
2021-01,languages,196.0,other
2021-01,methods have,105.0,other
2021-01,language understanding,54.0,other
2021-01,introduces a,25.0,other
2021-01,models we,15.0,other
2021-01,intrusion,31.0,other
2021-01,models using,17.0,other
2021-01,iot,223.0,other
2021-01,models trained on,13.0,other
2021-01,is a challenging,65.0,other
2021-01,models trained,28.0,other
2021-01,models to,161.0,other
2021-01,is available,166.0,other
2021-01,models that,110.0,other
2021-01,is available at,88.0,other
2021-01,models such as,56.0,other
2021-01,is challenging,53.0,other
2021-01,models such,60.0,other
2021-01,is designed to,44.0,other
2021-01,models on,86.0,other
2021-01,is difficult,54.0,other
2021-01,models llms,0.0,other
2021-01,is the first,51.0,other
2021-01,models is,34.0,other
2021-01,is trained,83.0,other
2021-01,models in,89.0,other
2021-01,issue we,22.0,other
2021-01,models have,91.0,other
2021-01,models which,25.0,other
2021-01,issue we propose,15.0,other
2021-01,introduce an,28.0,other
2021-01,introduce a novel,39.0,other
2021-01,multitask,169.0,other
2021-01,intelligence,286.0,other
2021-01,multiobjective,50.0,other
2021-01,intelligence ai,63.0,other
2021-01,multimodal,226.0,multimodal
2021-01,intelligent,122.0,other
2021-01,multilingual,133.0,other
2021-01,intent,87.0,other
2021-01,multilabel,81.0,other
2021-01,interactive,102.0,other
2021-01,multiclass,33.0,other
2021-01,internet,173.0,other
2021-01,multiagent,113.0,other
2021-01,internet of,75.0,other
2021-01,movements,44.0,other
2021-01,internet of things,52.0,other
2021-01,most existing,38.0,other
2021-01,interpretability,161.0,other
2021-01,more robust,41.0,other
2021-01,interpretable,128.0,other
2021-01,more effective,38.0,other
2021-01,intervention,46.0,other
2021-01,monocular,36.0,other
2021-01,introduce a new,33.0,other
2021-01,modules,95.0,other
2021-01,module to,35.0,other
2021-01,models can,78.0,other
2021-01,issues we,15.0,other
2021-01,models by,28.0,other
2021-01,mitigate,76.0,other
2021-01,knowledge graph,49.0,other
2021-01,misinformation,28.0,other
2021-01,knowledge graphs,39.0,other
2021-01,mining,100.0,other
2021-01,knowledge this,18.0,other
2021-01,minimizing,62.0,other
2021-01,labeled,214.0,other
2021-01,minimization,32.0,other
2021-01,labeled data,52.0,other
2021-01,millions,25.0,other
2021-01,labeling,97.0,other
2021-01,methods with,26.0,other
2021-01,labelled,31.0,other
2021-01,methods that,69.0,other
2021-01,language and,17.0,other
2021-01,methods such as,38.0,other
2021-01,language model,71.0,other
2021-01,methods such,38.0,other
2021-01,language modeling,19.0,other
2021-01,methods on,91.0,other
2021-01,language models llms,0.0,other
2021-01,methods in,124.0,other
2021-01,language processing nlp,22.0,other
2021-01,methods have been,55.0,other
2021-01,knowledge from,65.0,other
2021-01,mitigate the,30.0,other
2021-01,knowledge distillation,65.0,other
2021-01,mitigating,38.0,other
2021-01,it with,19.0,other
2021-01,modelbased,64.0,other
2021-01,item,120.0,other
2021-01,model training,43.0,other
2021-01,items,94.0,other
2021-01,model trained,22.0,other
2021-01,iterations,38.0,other
2021-01,model performance,37.0,other
2021-01,iteratively,35.0,other
2021-01,model outperforms,35.0,other
2021-01,its effectiveness,24.0,other
2021-01,model on,89.0,other
2021-01,handle,95.0,other
2021-01,its performance,25.0,other
2021-01,joint,200.0,other
2021-01,model achieves,46.0,other
2021-01,jointly,109.0,other
2021-01,modality,61.0,other
2021-01,keeping,35.0,other
2021-01,modalities,103.0,other
2021-01,mobile,285.0,other
2021-01,kg,41.0,other
2021-01,mnist,80.0,other
2021-01,know,40.0,other
2021-01,ml models,32.0,other
2021-01,knowledge and,50.0,other
2021-01,model by,33.0,other
2021-01,on our,57.0,other
2021-01,handcrafted,57.0,other
2021-01,on real,36.0,other
2021-01,proposed framework,76.0,other
2021-01,experimental results show,113.0,other
2021-01,proposed approach,153.0,other
2021-01,experiments demonstrate,47.0,other
2021-01,proposed algorithm,51.0,other
2021-01,experiments demonstrate that,27.0,other
2021-01,proposed a,20.0,other
2021-01,experiments on the,27.0,other
2021-01,propose two,28.0,other
2021-01,experiments show,126.0,other
2021-01,propose to,133.0,other
2021-01,experiments show that,102.0,other
2021-01,propose the,76.0,other
2021-01,experiments to,28.0,other
2021-01,propose an,217.0,other
2021-01,propose a simple,32.0,other
2021-01,experiments we,54.0,other
2021-01,propose a new,158.0,other
2021-01,expert,105.0,other
2021-01,propose a method,35.0,other
2021-01,expertise,60.0,other
2021-01,proposals,35.0,other
2021-01,experts,87.0,other
2021-01,prone to,36.0,other
2021-01,explainability,65.0,other
2021-01,experimental results on,89.0,other
2021-01,prone,36.0,other
2021-01,proposed method is,21.0,other
2021-01,proposed model,120.0,other
2021-01,qa,89.0,other
2021-01,ethical,30.0,other
2021-01,publicly available at,14.0,other
2021-01,publicly available,159.0,other
2021-01,evaluate our,99.0,other
2021-01,publicly,187.0,other
